"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"negative-influence-voting"
"01/20/2026 11:28:52:023 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","learning-rate","percent-option-B","confidence-threshold","influence-type","[step]","pref-A","pref-B"
"2","0.2","39","0.1","negative","4000","228","213"
"4","0.2","39","0.1","negative","6500","234","207"
"8","0.2","39","0.1","negative","6500","235","206"
"1","0.2","39","0.1","negative","4000","235","206"
"9","0.2","39","0.1","negative","6700","229","212"
"5","0.2","39","0.1","negative","6700","220","221"
"3","0.2","39","0.1","negative","6900","227","214"
"7","0.2","39","0.1","negative","7000","227","214"
"8","0.2","39","0.1","negative","6600","236","205"
"9","0.2","39","0.1","negative","6800","228","213"
"5","0.2","39","0.1","negative","6800","222","219"
"1","0.2","39","0.1","negative","4100","233","208"
"6","0.2","39","0.1","negative","6900","222","219"
"3","0.2","39","0.1","negative","7000","227","214"
"7","0.2","39","0.1","negative","7100","226","215"
"8","0.2","39","0.1","negative","6700","234","207"
"9","0.2","39","0.1","negative","6900","229","212"
"5","0.2","39","0.1","negative","6900","221","220"
"6","0.2","39","0.1","negative","7000","224","217"
"3","0.2","39","0.1","negative","7100","226","215"
"4","0.2","39","0.1","negative","6600","237","204"
"7","0.2","39","0.1","negative","7200","226","215"
"8","0.2","39","0.1","negative","6800","234","207"
"1","0.2","39","0.1","negative","4200","233","208"
"2","0.2","39","0.1","negative","4100","228","213"
"9","0.2","39","0.1","negative","7000","230","211"
"5","0.2","39","0.1","negative","7000","222","219"
"6","0.2","39","0.1","negative","7100","227","214"
"3","0.2","39","0.1","negative","7200","229","212"
"7","0.2","39","0.1","negative","7300","227","214"
"4","0.2","39","0.1","negative","6700","237","204"
"8","0.2","39","0.1","negative","6900","232","209"
"9","0.2","39","0.1","negative","7100","229","212"
"5","0.2","39","0.1","negative","7100","221","220"
"2","0.2","39","0.1","negative","4200","227","214"
"1","0.2","39","0.1","negative","4300","233","208"
"6","0.2","39","0.1","negative","7200","225","216"
"3","0.2","39","0.1","negative","7300","230","211"
"7","0.2","39","0.1","negative","7400","225","216"
"8","0.2","39","0.1","negative","7000","234","207"
"4","0.2","39","0.1","negative","6800","237","204"
"9","0.2","39","0.1","negative","7200","228","213"
"5","0.2","39","0.1","negative","7200","221","220"
"6","0.2","39","0.1","negative","7300","229","212"
"7","0.2","39","0.1","negative","7500","226","215"
"8","0.2","39","0.1","negative","7100","233","208"
"4","0.2","39","0.1","negative","6900","237","204"
"3","0.2","39","0.1","negative","7400","230","211"
"2","0.2","39","0.1","negative","4300","228","213"
"9","0.2","39","0.1","negative","7300","227","214"
"5","0.2","39","0.1","negative","7300","220","221"
"1","0.2","39","0.1","negative","4400","233","208"
"6","0.2","39","0.1","negative","7400","227","214"
"8","0.2","39","0.1","negative","7200","233","208"
"7","0.2","39","0.1","negative","7600","224","217"
"4","0.2","39","0.1","negative","7000","237","204"
"3","0.2","39","0.1","negative","7500","232","209"
"5","0.2","39","0.1","negative","7400","221","220"
"2","0.2","39","0.1","negative","4400","228","213"
"6","0.2","39","0.1","negative","7500","227","214"
"7","0.2","39","0.1","negative","7700","225","216"
"3","0.2","39","0.1","negative","7600","231","210"
"8","0.2","39","0.1","negative","7300","231","210"
"4","0.2","39","0.1","negative","7100","238","203"
"1","0.2","39","0.1","negative","4500","232","209"
"5","0.2","39","0.1","negative","7500","221","220"
"6","0.2","39","0.1","negative","7600","226","215"
"7","0.2","39","0.1","negative","7800","225","216"
"8","0.2","39","0.1","negative","7400","229","212"
"2","0.2","39","0.1","negative","4500","226","215"
"3","0.2","39","0.1","negative","7700","230","211"
"4","0.2","39","0.1","negative","7200","236","205"
"9","0.2","39","0.1","negative","7400","226","215"
"5","0.2","39","0.1","negative","7600","221","220"
"7","0.2","39","0.1","negative","7900","226","215"
"6","0.2","39","0.1","negative","7700","226","215"
"1","0.2","39","0.1","negative","4600","231","210"
"8","0.2","39","0.1","negative","7500","229","212"
"3","0.2","39","0.1","negative","7800","230","211"
"4","0.2","39","0.1","negative","7300","236","205"
"9","0.2","39","0.1","negative","7500","227","214"
"5","0.2","39","0.1","negative","7700","222","219"
"2","0.2","39","0.1","negative","4600","228","213"
"7","0.2","39","0.1","negative","8000","226","215"
"6","0.2","39","0.1","negative","7800","227","214"
"3","0.2","39","0.1","negative","7900","232","209"
"8","0.2","39","0.1","negative","7600","228","213"
"4","0.2","39","0.1","negative","7400","236","205"
"5","0.2","39","0.1","negative","7800","222","219"
"9","0.2","39","0.1","negative","7600","227","214"
"1","0.2","39","0.1","negative","4700","232","209"
"2","0.2","39","0.1","negative","4700","230","211"
"6","0.2","39","0.1","negative","7900","227","214"
"7","0.2","39","0.1","negative","8100","226","215"
"3","0.2","39","0.1","negative","8000","231","210"
"8","0.2","39","0.1","negative","7700","229","212"
"4","0.2","39","0.1","negative","7500","236","205"
"9","0.2","39","0.1","negative","7700","226","215"
"5","0.2","39","0.1","negative","7900","222","219"
"7","0.2","39","0.1","negative","8200","227","214"
"6","0.2","39","0.1","negative","8000","227","214"
"4","0.2","39","0.1","negative","7600","237","204"
"8","0.2","39","0.1","negative","7800","229","212"
"1","0.2","39","0.1","negative","4800","232","209"
"9","0.2","39","0.1","negative","7800","228","213"
"2","0.2","39","0.1","negative","4800","231","210"
"5","0.2","39","0.1","negative","8000","221","220"
"7","0.2","39","0.1","negative","8300","228","213"
"6","0.2","39","0.1","negative","8100","227","214"
"8","0.2","39","0.1","negative","7900","229","212"
"4","0.2","39","0.1","negative","7700","237","204"
"9","0.2","39","0.1","negative","7900","227","214"
"5","0.2","39","0.1","negative","8100","222","219"
"2","0.2","39","0.1","negative","4900","232","209"
"3","0.2","39","0.1","negative","8100","231","210"
"7","0.2","39","0.1","negative","8400","227","214"
"6","0.2","39","0.1","negative","8200","227","214"
"8","0.2","39","0.1","negative","8000","228","213"
"1","0.2","39","0.1","negative","4900","234","207"
"4","0.2","39","0.1","negative","7800","235","206"
"9","0.2","39","0.1","negative","8000","226","215"
"5","0.2","39","0.1","negative","8200","223","218"
"7","0.2","39","0.1","negative","8500","227","214"
"3","0.2","39","0.1","negative","8200","232","209"
"6","0.2","39","0.1","negative","8300","229","212"
"8","0.2","39","0.1","negative","8100","228","213"
"4","0.2","39","0.1","negative","7900","236","205"
"2","0.2","39","0.1","negative","5000","231","210"
"5","0.2","39","0.1","negative","8300","221","220"
"9","0.2","39","0.1","negative","8100","224","217"
"1","0.2","39","0.1","negative","5000","231","210"
"3","0.2","39","0.1","negative","8300","230","211"
"7","0.2","39","0.1","negative","8600","227","214"
"6","0.2","39","0.1","negative","8400","225","216"
"8","0.2","39","0.1","negative","8200","230","211"
"4","0.2","39","0.1","negative","8000","236","205"
"5","0.2","39","0.1","negative","8400","222","219"
"9","0.2","39","0.1","negative","8200","225","216"
"2","0.2","39","0.1","negative","5100","230","211"
"6","0.2","39","0.1","negative","8500","224","217"
"3","0.2","39","0.1","negative","8400","227","214"
"7","0.2","39","0.1","negative","8700","227","214"
"8","0.2","39","0.1","negative","8300","231","210"
"4","0.2","39","0.1","negative","8100","235","206"
"5","0.2","39","0.1","negative","8500","224","217"
"1","0.2","39","0.1","negative","5100","229","212"
"9","0.2","39","0.1","negative","8300","225","216"
"6","0.2","39","0.1","negative","8600","226","215"
"8","0.2","39","0.1","negative","8400","231","210"
"3","0.2","39","0.1","negative","8500","228","213"
"7","0.2","39","0.1","negative","8800","226","215"
"4","0.2","39","0.1","negative","8200","235","206"
"2","0.2","39","0.1","negative","5200","232","209"
"9","0.2","39","0.1","negative","8400","227","214"
"6","0.2","39","0.1","negative","8700","225","216"
"8","0.2","39","0.1","negative","8500","231","210"
"3","0.2","39","0.1","negative","8600","229","212"
"7","0.2","39","0.1","negative","8900","225","216"
"4","0.2","39","0.1","negative","8300","235","206"
"1","0.2","39","0.1","negative","5200","231","210"
"9","0.2","39","0.1","negative","8500","225","216"
"2","0.2","39","0.1","negative","5300","231","210"
"6","0.2","39","0.1","negative","8800","224","217"
"3","0.2","39","0.1","negative","8700","228","213"
"8","0.2","39","0.1","negative","8600","230","211"
"4","0.2","39","0.1","negative","8400","233","208"
"7","0.2","39","0.1","negative","9000","225","216"
"5","0.2","39","0.1","negative","8600","224","217"
"9","0.2","39","0.1","negative","8600","225","216"
"1","0.2","39","0.1","negative","5300","231","210"
"6","0.2","39","0.1","negative","8900","224","217"
"3","0.2","39","0.1","negative","8800","228","213"
"4","0.2","39","0.1","negative","8500","233","208"
"7","0.2","39","0.1","negative","9100","225","216"
"2","0.2","39","0.1","negative","5400","232","209"
"5","0.2","39","0.1","negative","8700","224","217"
"9","0.2","39","0.1","negative","8700","222","219"
"6","0.2","39","0.1","negative","9000","224","217"
"3","0.2","39","0.1","negative","8900","227","214"
"4","0.2","39","0.1","negative","8600","233","208"
"5","0.2","39","0.1","negative","8800","225","216"
"7","0.2","39","0.1","negative","9200","224","217"
"1","0.2","39","0.1","negative","5400","232","209"
"9","0.2","39","0.1","negative","8800","222","219"
"2","0.2","39","0.1","negative","5500","230","211"
"6","0.2","39","0.1","negative","9100","224","217"
"8","0.2","39","0.1","negative","8700","231","210"
"3","0.2","39","0.1","negative","9000","228","213"
"4","0.2","39","0.1","negative","8700","232","209"
"5","0.2","39","0.1","negative","8900","225","216"
"7","0.2","39","0.1","negative","9300","225","216"
"9","0.2","39","0.1","negative","8900","221","220"
"6","0.2","39","0.1","negative","9200","223","218"
"1","0.2","39","0.1","negative","5500","232","209"
"8","0.2","39","0.1","negative","8800","231","210"
"2","0.2","39","0.1","negative","5600","230","211"
"3","0.2","39","0.1","negative","9100","228","213"
"4","0.2","39","0.1","negative","8800","231","210"
"5","0.2","39","0.1","negative","9000","225","216"
"7","0.2","39","0.1","negative","9400","225","216"
"9","0.2","39","0.1","negative","9000","221","220"
"6","0.2","39","0.1","negative","9300","224","217"
"8","0.2","39","0.1","negative","8900","231","210"
"3","0.2","39","0.1","negative","9200","227","214"
"4","0.2","39","0.1","negative","8900","230","211"
"5","0.2","39","0.1","negative","9100","225","216"
"2","0.2","39","0.1","negative","5700","230","211"
"9","0.2","39","0.1","negative","9100","221","220"
"1","0.2","39","0.1","negative","5600","230","211"
"6","0.2","39","0.1","negative","9400","224","217"
"8","0.2","39","0.1","negative","9000","232","209"
"3","0.2","39","0.1","negative","9300","227","214"
"5","0.2","39","0.1","negative","9200","224","217"
"4","0.2","39","0.1","negative","9000","230","211"
"9","0.2","39","0.1","negative","9200","221","220"
"2","0.2","39","0.1","negative","5800","231","210"
"8","0.2","39","0.1","negative","9100","233","208"
"6","0.2","39","0.1","negative","9500","224","217"
"1","0.2","39","0.1","negative","5700","229","212"
"3","0.2","39","0.1","negative","9400","228","213"
"5","0.2","39","0.1","negative","9300","224","217"
"4","0.2","39","0.1","negative","9100","230","211"
"7","0.2","39","0.1","negative","9500","224","217"
"9","0.2","39","0.1","negative","9300","220","221"
"8","0.2","39","0.1","negative","9200","233","208"
"6","0.2","39","0.1","negative","9600","223","218"
"3","0.2","39","0.1","negative","9500","226","215"
"2","0.2","39","0.1","negative","5900","229","212"
"5","0.2","39","0.1","negative","9400","223","218"
"7","0.2","39","0.1","negative","9600","224","217"
"4","0.2","39","0.1","negative","9200","230","211"
"1","0.2","39","0.1","negative","5800","230","211"
"9","0.2","39","0.1","negative","9400","221","220"
"8","0.2","39","0.1","negative","9300","232","209"
"6","0.2","39","0.1","negative","9700","224","217"
"3","0.2","39","0.1","negative","9600","227","214"
"5","0.2","39","0.1","negative","9500","223","218"
"7","0.2","39","0.1","negative","9700","224","217"
"4","0.2","39","0.1","negative","9300","231","210"
"2","0.2","39","0.1","negative","6000","231","210"
"9","0.2","39","0.1","negative","9500","220","221"
"1","0.2","39","0.1","negative","5900","233","208"
"8","0.2","39","0.1","negative","9400","231","210"
"3","0.2","39","0.1","negative","9700","227","214"
"6","0.2","39","0.1","negative","9800","224","217"
"5","0.2","39","0.1","negative","9600","223","218"
"7","0.2","39","0.1","negative","9800","223","218"
"4","0.2","39","0.1","negative","9400","231","210"
"9","0.2","39","0.1","negative","9600","219","222"
"8","0.2","39","0.1","negative","9500","230","211"
"6","0.2","39","0.1","negative","9900","224","217"
"3","0.2","39","0.1","negative","9800","227","214"
"5","0.2","39","0.1","negative","9700","221","220"
"2","0.2","39","0.1","negative","6100","231","210"
"4","0.2","39","0.1","negative","9500","230","211"
"7","0.2","39","0.1","negative","9900","223","218"
"1","0.2","39","0.1","negative","6000","233","208"
"9","0.2","39","0.1","negative","9700","220","221"
"8","0.2","39","0.1","negative","9600","230","211"
"6","0.2","39","0.1","negative","10000","224","217"
"3","0.2","39","0.1","negative","9900","226","215"
"5","0.2","39","0.1","negative","9800","222","219"
"4","0.2","39","0.1","negative","9600","231","210"
"7","0.2","39","0.1","negative","10000","225","216"
"2","0.2","39","0.1","negative","6200","229","212"
"9","0.2","39","0.1","negative","9800","220","221"
"1","0.2","39","0.1","negative","6100","233","208"
"8","0.2","39","0.1","negative","9700","230","211"
"6","0.2","39","0.1","negative","10100","223","218"
"5","0.2","39","0.1","negative","9900","223","218"
"3","0.2","39","0.1","negative","10000","225","216"
"4","0.2","39","0.1","negative","9700","231","210"
"7","0.2","39","0.1","negative","10100","225","216"
"9","0.2","39","0.1","negative","9900","220","221"
"8","0.2","39","0.1","negative","9800","231","210"
"6","0.2","39","0.1","negative","10200","225","216"
"5","0.2","39","0.1","negative","10000","223","218"
"2","0.2","39","0.1","negative","6300","229","212"
"3","0.2","39","0.1","negative","10100","224","217"
"4","0.2","39","0.1","negative","9800","230","211"
"7","0.2","39","0.1","negative","10200","224","217"
"1","0.2","39","0.1","negative","6200","231","210"
"9","0.2","39","0.1","negative","10000","220","221"
"8","0.2","39","0.1","negative","9900","232","209"
"6","0.2","39","0.1","negative","10300","224","217"
"5","0.2","39","0.1","negative","10100","223","218"
"3","0.2","39","0.1","negative","10200","224","217"
"4","0.2","39","0.1","negative","9900","229","212"
"7","0.2","39","0.1","negative","10300","223","218"
"2","0.2","39","0.1","negative","6400","229","212"
"1","0.2","39","0.1","negative","6300","231","210"
"8","0.2","39","0.1","negative","10000","233","208"
"9","0.2","39","0.1","negative","10100","221","220"
"3","0.2","39","0.1","negative","10300","224","217"
"5","0.2","39","0.1","negative","10200","223","218"
"6","0.2","39","0.1","negative","10400","225","216"
"4","0.2","39","0.1","negative","10000","229","212"
"7","0.2","39","0.1","negative","10400","224","217"
"2","0.2","39","0.1","negative","6500","229","212"
"1","0.2","39","0.1","negative","6400","229","212"
"8","0.2","39","0.1","negative","10100","232","209"
"9","0.2","39","0.1","negative","10200","221","220"
"3","0.2","39","0.1","negative","10400","224","217"
"5","0.2","39","0.1","negative","10300","224","217"
"6","0.2","39","0.1","negative","10500","225","216"
"4","0.2","39","0.1","negative","10100","229","212"
"7","0.2","39","0.1","negative","10500","224","217"
"2","0.2","39","0.1","negative","6600","230","211"
"9","0.2","39","0.1","negative","10300","221","220"
"8","0.2","39","0.1","negative","10200","232","209"
"5","0.2","39","0.1","negative","10400","223","218"
"3","0.2","39","0.1","negative","10500","223","218"
"6","0.2","39","0.1","negative","10600","226","215"
"4","0.2","39","0.1","negative","10200","229","212"
"7","0.2","39","0.1","negative","10600","224","217"
"9","0.2","39","0.1","negative","10400","221","220"
"8","0.2","39","0.1","negative","10300","232","209"
"3","0.2","39","0.1","negative","10600","222","219"
"5","0.2","39","0.1","negative","10500","223","218"
"2","0.2","39","0.1","negative","6700","231","210"
"6","0.2","39","0.1","negative","10700","226","215"
"4","0.2","39","0.1","negative","10300","230","211"
"7","0.2","39","0.1","negative","10700","224","217"
"9","0.2","39","0.1","negative","10500","220","221"
"8","0.2","39","0.1","negative","10400","232","209"
"3","0.2","39","0.1","negative","10700","222","219"
"5","0.2","39","0.1","negative","10600","222","219"
"6","0.2","39","0.1","negative","10800","226","215"
"1","0.2","39","0.1","negative","6500","229","212"
"7","0.2","39","0.1","negative","10800","224","217"
