"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"modelo_base.nlogox"
"experimento-3-negativa"
"01/28/2026 09:13:04:081 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-53","53","-5","4"
"[run number]","learning-rate","percent-option-B","agents-updated-per-tick","confidence-threshold","spatial-interactions?","influence-type","[step]","pref-A","pref-B"
"858","0.53","39","5","0.28","false","negative","166","626","444"
"857","0.53","39","5","0.28","false","negative","166","615","455"
"851","0.53","39","5","0.28","false","negative","166","630","440"
"854","0.53","39","5","0.28","false","negative","166","606","464"
"850","0.53","39","5","0.28","false","negative","166","628","442"
"859","0.53","39","5","0.28","false","negative","166","634","436"
"861","0.53","39","5","0.28","false","negative","69","641","429"
"855","0.53","39","5","0.28","false","negative","259","616","454"
"853","0.53","39","5","0.28","false","negative","166","624","446"
"856","0.53","39","5","0.28","false","negative","259","618","452"
"858","0.53","39","5","0.28","false","negative","259","614","456"
"860","0.53","39","5","0.28","false","negative","69","626","444"
"852","0.53","39","5","0.28","false","negative","166","607","463"
"862","0.53","39","5","0.28","false","negative","69","643","427"
"857","0.53","39","5","0.28","false","negative","259","601","469"
"863","0.53","39","5","0.28","false","negative","69","638","432"
"859","0.53","39","5","0.28","false","negative","259","612","458"
"864","0.53","39","5","0.28","false","negative","69","637","433"
"861","0.53","39","5","0.28","false","negative","166","627","443"
"851","0.53","39","5","0.28","false","negative","259","622","448"
"852","0.53","39","5","0.28","false","negative","259","593","477"
"854","0.53","39","5","0.28","false","negative","259","606","464"
"866","0.53","39","5","0.28","false","negative","69","640","430"
"865","0.53","39","5","0.28","false","negative","69","635","435"
"862","0.53","39","5","0.28","false","negative","166","629","441"
"863","0.53","39","5","0.28","false","negative","166","618","452"
"864","0.53","39","5","0.28","false","negative","166","620","450"
"850","0.53","39","5","0.28","false","negative","259","607","463"
"853","0.53","39","5","0.28","false","negative","259","614","456"
"860","0.53","39","5","0.28","false","negative","166","626","444"
"861","0.53","39","5","0.28","false","negative","259","614","456"
"868","0.53","39","5","0.28","false","negative","69","638","432"
"866","0.53","39","5","0.28","false","negative","166","625","445"
"867","0.53","39","5","0.28","false","negative","69","640","430"
"862","0.53","39","5","0.28","false","negative","259","618","452"
"869","0.53","39","5","0.28","false","negative","69","632","438"
"864","0.53","39","5","0.28","false","negative","259","619","451"
"863","0.53","39","5","0.28","false","negative","259","609","461"
"872","0.53","39","5","0.29","false","negative","69","637","433"
"870","0.53","39","5","0.28","false","negative","69","636","434"
"871","0.53","39","5","0.29","false","negative","69","638","432"
"873","0.53","39","5","0.29","false","negative","69","645","425"
"874","0.53","39","5","0.29","false","negative","69","642","428"
"875","0.53","39","5","0.29","false","negative","69","634","436"
"866","0.53","39","5","0.28","false","negative","259","622","448"
"868","0.53","39","5","0.28","false","negative","166","623","447"
"860","0.53","39","5","0.28","false","negative","259","610","460"
"867","0.53","39","5","0.28","false","negative","166","616","454"
"869","0.53","39","5","0.28","false","negative","166","629","441"
"865","0.53","39","5","0.28","false","negative","166","619","451"
"876","0.53","39","5","0.29","false","negative","69","639","431"
"873","0.53","39","5","0.29","false","negative","166","634","436"
"874","0.53","39","5","0.29","false","negative","166","624","446"
"872","0.53","39","5","0.29","false","negative","166","624","446"
"868","0.53","39","5","0.28","false","negative","259","611","459"
"877","0.53","39","5","0.29","false","negative","69","647","423"
"871","0.53","39","5","0.29","false","negative","166","615","455"
"870","0.53","39","5","0.28","false","negative","166","615","455"
"876","0.53","39","5","0.29","false","negative","166","624","446"
"867","0.53","39","5","0.28","false","negative","259","608","462"
"873","0.53","39","5","0.29","false","negative","259","619","451"
"874","0.53","39","5","0.29","false","negative","259","613","457"
"878","0.53","39","5","0.29","false","negative","69","634","436"
"865","0.53","39","5","0.28","false","negative","259","599","471"
"869","0.53","39","5","0.28","false","negative","259","619","451"
"872","0.53","39","5","0.29","false","negative","259","613","457"
"875","0.53","39","5","0.29","false","negative","166","612","458"
"879","0.53","39","5","0.29","false","negative","69","631","439"
"881","0.53","39","5","0.29","false","negative","69","628","442"
"882","0.53","39","5","0.29","false","negative","69","633","437"
"876","0.53","39","5","0.29","false","negative","259","614","456"
"871","0.53","39","5","0.29","false","negative","259","609","461"
"877","0.53","39","5","0.29","false","negative","166","645","425"
"878","0.53","39","5","0.29","false","negative","166","618","452"
"880","0.53","39","5","0.29","false","negative","69","643","427"
"870","0.53","39","5","0.28","false","negative","259","601","469"
"883","0.53","39","5","0.29","false","negative","69","642","428"
"884","0.53","39","5","0.29","false","negative","69","641","429"
"875","0.53","39","5","0.29","false","negative","259","603","467"
"885","0.53","39","5","0.29","false","negative","69","634","436"
"881","0.53","39","5","0.29","false","negative","166","617","453"
"879","0.53","39","5","0.29","false","negative","166","624","446"
"886","0.53","39","5","0.29","false","negative","69","622","448"
"887","0.53","39","5","0.29","false","negative","69","629","441"
"878","0.53","39","5","0.29","false","negative","259","611","459"
"888","0.53","39","5","0.29","false","negative","69","635","435"
"880","0.53","39","5","0.29","false","negative","166","630","440"
"883","0.53","39","5","0.29","false","negative","166","638","432"
"884","0.53","39","5","0.29","false","negative","166","633","437"
"877","0.53","39","5","0.29","false","negative","259","629","441"
"885","0.53","39","5","0.29","false","negative","166","622","448"
"881","0.53","39","5","0.29","false","negative","259","617","453"
"879","0.53","39","5","0.29","false","negative","259","621","449"
"889","0.53","39","5","0.29","false","negative","69","649","421"
"888","0.53","39","5","0.29","false","negative","166","619","451"
"891","0.53","39","5","0.29","false","negative","69","639","431"
"892","0.53","39","5","0.29","false","negative","69","632","438"
"882","0.53","39","5","0.29","false","negative","166","626","444"
"890","0.53","39","5","0.29","false","negative","69","637","433"
"886","0.53","39","5","0.29","false","negative","166","612","458"
"887","0.53","39","5","0.29","false","negative","166","618","452"
"885","0.53","39","5","0.29","false","negative","259","611","459"
"883","0.53","39","5","0.29","false","negative","259","624","446"
"880","0.53","39","5","0.29","false","negative","259","615","455"
"889","0.53","39","5","0.29","false","negative","166","625","445"
"888","0.53","39","5","0.29","false","negative","259","616","454"
"891","0.53","39","5","0.29","false","negative","166","624","446"
"892","0.53","39","5","0.29","false","negative","166","617","453"
"893","0.53","39","5","0.29","false","negative","69","644","426"
"882","0.53","39","5","0.29","false","negative","259","611","459"
"884","0.53","39","5","0.29","false","negative","259","621","449"
"895","0.53","39","5","0.29","false","negative","69","643","427"
"894","0.53","39","5","0.29","false","negative","69","640","430"
"890","0.53","39","5","0.29","false","negative","166","614","456"
"886","0.53","39","5","0.29","false","negative","259","613","457"
"889","0.53","39","5","0.29","false","negative","259","607","463"
"887","0.53","39","5","0.29","false","negative","259","611","459"
"891","0.53","39","5","0.29","false","negative","259","622","448"
"892","0.53","39","5","0.29","false","negative","259","612","458"
"897","0.53","39","5","0.29","false","negative","69","631","439"
"893","0.53","39","5","0.29","false","negative","166","624","446"
"898","0.53","39","5","0.29","false","negative","69","636","434"
"901","0.53","39","5","0.3","false","negative","69","646","424"
"899","0.53","39","5","0.29","false","negative","69","629","441"
"902","0.53","39","5","0.3","false","negative","69","639","431"
"900","0.53","39","5","0.29","false","negative","69","642","428"
"903","0.53","39","5","0.3","false","negative","69","651","419"
"890","0.53","39","5","0.29","false","negative","259","618","452"
"895","0.53","39","5","0.29","false","negative","166","623","447"
"894","0.53","39","5","0.29","false","negative","166","619","451"
"896","0.53","39","5","0.29","false","negative","69","636","434"
"893","0.53","39","5","0.29","false","negative","259","606","464"
"897","0.53","39","5","0.29","false","negative","166","606","464"
"901","0.53","39","5","0.3","false","negative","166","637","433"
"902","0.53","39","5","0.3","false","negative","166","613","457"
"898","0.53","39","5","0.29","false","negative","166","621","449"
"904","0.53","39","5","0.3","false","negative","69","650","420"
"903","0.53","39","5","0.3","false","negative","166","630","440"
"905","0.53","39","5","0.3","false","negative","69","628","442"
"896","0.53","39","5","0.29","false","negative","166","627","443"
"899","0.53","39","5","0.29","false","negative","166","626","444"
"895","0.53","39","5","0.29","false","negative","259","615","455"
"900","0.53","39","5","0.29","false","negative","166","625","445"
"894","0.53","39","5","0.29","false","negative","259","609","461"
"901","0.53","39","5","0.3","false","negative","259","622","448"
"902","0.53","39","5","0.3","false","negative","259","605","465"
"897","0.53","39","5","0.29","false","negative","259","604","466"
"903","0.53","39","5","0.3","false","negative","259","617","453"
"905","0.53","39","5","0.3","false","negative","166","613","457"
"898","0.53","39","5","0.29","false","negative","259","606","464"
"906","0.53","39","5","0.3","false","negative","69","645","425"
"896","0.53","39","5","0.29","false","negative","259","618","452"
"907","0.53","39","5","0.3","false","negative","69","645","425"
"908","0.53","39","5","0.3","false","negative","69","643","427"
"904","0.53","39","5","0.3","false","negative","166","631","439"
"909","0.53","39","5","0.3","false","negative","69","641","429"
"911","0.53","39","5","0.3","false","negative","69","640","430"
"910","0.53","39","5","0.3","false","negative","69","632","438"
"899","0.53","39","5","0.29","false","negative","259","616","454"
"913","0.53","39","5","0.3","false","negative","69","648","422"
"900","0.53","39","5","0.29","false","negative","259","622","448"
"912","0.53","39","5","0.3","false","negative","69","646","424"
"905","0.53","39","5","0.3","false","negative","259","608","462"
"908","0.53","39","5","0.3","false","negative","166","627","443"
"906","0.53","39","5","0.3","false","negative","166","636","434"
"909","0.53","39","5","0.3","false","negative","166","631","439"
"907","0.53","39","5","0.3","false","negative","166","621","449"
"914","0.53","39","5","0.3","false","negative","69","631","439"
"911","0.53","39","5","0.3","false","negative","166","628","442"
"913","0.53","39","5","0.3","false","negative","166","631","439"
"916","0.53","39","5","0.3","false","negative","69","642","428"
"904","0.53","39","5","0.3","false","negative","259","601","469"
"915","0.53","39","5","0.3","false","negative","69","639","431"
"910","0.53","39","5","0.3","false","negative","166","626","444"
"908","0.53","39","5","0.3","false","negative","259","619","451"
